NU_INSCRICAO,Q001,Q002,Q005,Q006,Q007
210056262645,E,F,4,E,D
210056946559,D,D,4,F,A
210055613910,B,C,7,C,A
210057551348,C,C,2,C,A
210056111079,D,D,4,G,A
210056919063,D,E,3,D,A
210056898391,F,F,4,F,C
210054856372,H,E,5,C,A
210055647537,E,E,4,E,A
210056948288,D,E,3,E,A
210057764058,C,E,1,I,A
210056704105,H,D,1,C,A
210055738204,E,E,3,C,A
210057932447,F,E,3,H,A
210056584426,H,E,4,D,A
210056220613,D,C,5,E,A
210056585783,E,E,5,F,A
210057558297,C,F,3,D,A
210057688498,G,G,3,N,A
210055740057,H,H,4,B,A
210057595951,F,G,2,H,A
210057389446,H,E,4,B,A
210055515357,E,F,4,C,A
210054543698,E,E,4,B,A
210054545957,D,D,4,L,A
210055567160,E,G,3,F,A
210055621520,D,D,4,N,A
210055460348,B,G,3,H,A
210055307321,H,F,3,G,B
210055747089,C,E,9,B,A
210055550825,E,E,4,F,A
210055630996,E,E,4,E,A
210057124121,E,E,3,D,A
210056231312,C,F,5,C,A
210056673191,H,F,4,D,A
210054540247,D,E,3,D,A
210055589671,E,F,4,H,A
210056942580,E,E,4,D,A
210055311585,B,D,4,B,A
210056372604,E,E,4,K,A
210054573976,B,E,3,C,A
210055500128,E,F,4,H,B
210055715602,D,E,3,E,A
210057156624,D,D,4,E,A
210056218444,F,F,3,H,A
210055714193,E,E,3,G,A
210056229746,G,E,4,I,A
210055673827,B,C,2,B,A
210055607818,B,D,3,C,A
210057983551,E,E,4,F,A
210057770412,E,C,2,D,A
210057828340,G,F,3,L,A
210057157032,E,E,2,I,A
210055540670,H,D,6,D,A
210057355551,A,A,3,B,A
210057700032,C,G,2,B,A
210055750812,D,G,4,B,A
210056649664,G,G,4,K,D
210056796630,E,E,2,B,A
210058023463,C,E,4,B,A
210056709712,E,B,4,D,A
210055274396,C,D,6,G,A
210057843454,D,G,4,G,A
210056435538,E,F,5,E,A
210056518353,F,F,4,E,A
210057551450,C,E,4,C,A
210057327215,D,E,2,F,A
210055606080,C,C,3,C,A
210055592907,H,F,3,M,A
210055395355,F,E,3,H,A
210056950548,D,E,2,B,A
210055476215,E,E,4,D,A
210056873679,F,F,3,G,A
210055843163,F,E,3,F,A
210056477122,D,C,3,A,A
210057599393,E,E,2,I,A
210056945706,E,G,5,F,A
210056609367,G,G,1,H,A
210056956228,H,H,2,B,A
210057355958,G,G,4,H,B
210055553509,D,F,4,K,A
210056935425,E,G,4,G,A
210057128683,F,D,3,F,A
210055298098,E,C,4,E,A
210055504043,E,G,4,D,A
210055682046,H,E,4,C,A
210057935738,E,D,4,G,A
210055529094,H,G,5,G,A
210055384493,G,G,3,N,A
210055758675,B,F,5,E,A
210057358519,F,F,5,G,A
210056622260,E,E,5,C,A
210055713024,E,G,2,J,B
210055421974,E,F,4,H,D
210057489861,C,C,5,I,A
210054554097,E,E,5,F,A
210055659651,E,E,3,I,A
210056614628,E,C,4,C,A
210055530103,B,H,3,D,A
210055753475,H,H,3,B,A
210055661357,E,E,5,D,A
210055572443,F,E,4,E,A
210056951922,B,F,4,D,A
210057402851,E,B,3,D,A
210056538028,D,E,3,D,A
210055705438,F,F,4,H,A
210056269164,F,E,4,G,A
210057131330,H,E,6,E,A
210056630289,D,E,5,D,A
210055496254,B,F,5,B,A
210056894968,E,C,4,F,A
210054561868,E,F,4,F,A
210054564543,C,E,4,B,A
210055723857,C,C,4,B,A
210057380567,H,E,5,B,A
210056862365,E,E,3,D,A
210055625678,B,D,2,C,A
210056648811,E,F,4,C,A
210055051879,F,E,4,H,A
210055438996,F,F,2,J,A
210057960324,A,A,2,A,A
210055328440,D,E,1,B,A
210056848775,E,E,4,I,D
210057833671,E,D,4,C,A
210057835090,E,F,5,C,A
210054554037,E,D,4,C,A
210056501137,F,F,2,D,A
210055488786,E,E,2,C,A
210057489029,F,F,1,D,A
210057810103,G,F,4,P,D
210057742794,E,E,4,D,A
210058012668,H,E,3,C,A
210055699253,E,C,4,E,A
210057156575,B,G,4,G,A
210055503311,C,C,1,B,A
210057937458,E,D,3,C,A
210057531975,B,B,5,B,D
210057490083,E,E,4,E,B
210054922056,E,B,5,E,A
210057363847,E,G,4,I,B
210056488227,D,D,4,D,A
210055790054,B,B,4,D,A
210055601400,D,E,4,F,A
210058001858,C,B,7,B,A
210056245060,E,C,4,D,A
210055361415,E,E,5,F,A
210055594273,E,G,4,H,B
210055532286,E,E,4,D,A
210056438590,C,D,4,G,A
210057839129,B,B,5,A,A
210055320410,D,B,2,B,A
210055646036,C,E,2,B,A
210057735934,B,E,3,G,A
210055372472,F,G,4,L,D
210054664132,B,B,4,F,A
210057594028,G,G,4,P,B
210058018275,F,F,3,D,A
210057350415,C,E,5,C,A
210056903483,G,G,3,L,A
210056468602,E,E,3,C,A
210057402843,F,F,4,H,D
210056669758,C,E,4,B,A
210056767474,C,E,6,P,D
210055765200,E,F,3,C,A
210054571809,E,C,6,C,A
210054522179,E,E,2,B,A
210057839807,C,C,1,J,A
210055769453,C,C,2,B,A
210055753090,C,C,4,C,A
210055532090,F,D,3,C,A
210054538707,F,G,6,Q,D
210055345297,E,E,3,O,A
210056581503,E,E,2,C,A
210055593019,F,F,4,Q,D
210056616232,E,D,4,C,A
210056593159,B,E,7,A,A
210057581566,B,B,3,C,A
210055706565,F,F,3,H,A
210054835496,B,B,3,D,A
210056479104,C,C,9,I,A
210056236622,D,C,4,F,A
210057378475,C,B,3,B,A
210055941949,E,E,5,E,A
210055561148,H,C,2,B,A
210054545766,E,F,3,G,A
210057129196,G,F,3,J,A
210057598808,E,G,4,B,A
210056578166,D,G,4,B,A
210056447238,E,G,4,I,D
210056268114,E,D,4,D,A
210056584106,B,D,4,B,A
210055685184,E,E,5,E,A
210055211033,F,B,4,E,A
210055231581,E,D,3,C,A
210055700756,G,E,2,K,A
210054920727,B,C,3,N,C
210055218649,E,C,4,G,A
210057665428,C,B,5,D,A
210055041307,B,B,3,Q,A
210054551889,H,B,7,B,A
210055685439,B,C,4,D,A
210057763397,E,E,3,D,A
210055687444,C,D,4,D,A
210054521142,E,F,1,G,A
210057334665,F,E,4,G,A
210055711605,D,E,3,C,A
210056603591,E,E,3,B,A
210057773712,F,E,2,E,A
210056593850,D,C,3,B,A
210055717475,F,F,4,J,A
210055451445,G,G,2,L,A
210055581005,E,E,5,E,A
210056058325,D,D,4,D,A
210055592020,F,G,4,J,A
210056659047,D,D,4,C,A
210056947682,C,D,4,D,A
210055707698,E,G,4,H,A
210055742440,H,D,4,B,A
210054569068,E,F,3,M,A
210055641304,E,E,3,C,A
210055745548,C,C,3,E,A
210057582071,F,E,3,G,A
210057713613,E,F,3,D,A
210055579921,B,E,3,E,A
210056950801,F,D,3,G,A
210056660721,C,B,4,B,A
210056898675,E,C,1,B,A
210056539397,F,E,4,G,A
210056582055,E,G,3,G,A
210055742591,E,E,5,B,A
210055765437,E,E,5,H,A
210057552780,A,B,4,A,A
210054555645,G,F,3,J,A
210054544192,E,E,5,H,A
210056216161,E,E,4,E,A
210057367800,E,F,4,H,A
210057825469,G,G,3,M,A
210055664319,D,B,3,A,A
210057844977,D,D,4,B,A
210055593459,H,C,3,C,A
210056610316,D,G,3,P,D
210056873577,F,F,4,I,A
210057816803,B,F,3,D,A
210054550378,B,E,3,D,A
210055789325,C,D,6,C,A
210055117066,F,F,3,J,A
210055677760,C,F,3,D,A
210057837121,E,E,4,E,A
210055536397,G,E,4,N,A
210054563214,G,G,4,J,A
210057571333,F,E,4,H,A
210055651332,F,G,6,H,D
210056687338,E,E,2,C,A
210056443724,G,E,4,G,A
210055585616,H,E,5,G,A
210055661121,H,C,3,D,A
210055711826,F,F,3,C,A
210055756837,B,B,4,A,A
210056218943,G,G,4,L,B
210057366415,D,D,5,C,A
210057558337,C,E,5,F,A
210055157884,E,F,3,D,B
210056917878,F,E,4,F,B
210054540278,C,D,4,D,A
210055872094,A,A,1,F,A
210056527428,E,E,6,D,A
210055587899,G,F,4,P,A
210055659703,D,E,3,F,A
210056552442,G,F,2,N,A
210057558464,F,E,3,E,A
210057826724,B,F,4,C,A
210055794740,C,D,2,B,A
210055780000,B,D,4,C,A
210056707516,F,E,3,D,A
210056954908,C,C,3,B,A
210057708539,G,G,1,M,A
210055585869,F,F,4,F,A
210056929180,B,E,3,B,A
210056586881,E,G,3,G,A
210055695011,E,E,3,D,A
210055675008,G,G,3,G,A
210055648694,B,C,3,C,A
210055654040,A,A,3,B,A
210055225426,C,E,3,C,A
210055759568,D,C,5,B,A
210057845025,E,D,4,O,A
210057349793,B,F,6,D,A
210058017586,C,C,4,A,A
210056774837,H,B,3,A,A
210055679163,D,E,5,G,A
210056447292,C,E,3,F,A
210056643204,C,C,5,B,A
210054678110,F,C,4,D,A
210057533934,D,E,4,B,A
210055624668,B,B,3,B,A
210056629835,B,G,2,B,A
210055466969,D,G,3,F,A
210054486613,D,E,4,I,A
210057382124,E,E,5,E,A
210056440323,C,D,3,C,A
210056055634,E,E,4,B,A
210055550486,E,E,3,D,A
210056595962,C,B,3,D,A
210055584978,E,E,3,D,A
210055605025,C,E,3,G,A
210057302657,B,E,2,B,A
210055387385,C,E,2,B,A
210056646184,C,D,5,E,A
210055674690,B,B,5,B,A
210055654682,C,D,3,P,D
210057001855,F,E,4,J,A
210057693410,B,G,4,N,D
210055549723,C,D,2,D,A
210056489310,F,C,3,B,A
210055782279,D,E,4,C,A
210055385509,G,E,4,G,A
210055333622,E,D,3,H,A
210055743777,G,E,2,I,B
210055747731,F,E,4,D,A
210055720392,F,C,5,I,A
210055713512,D,E,4,D,A
210055218473,F,G,5,O,B
210055581803,E,C,3,B,A
210054919848,E,E,1,D,A
210056671217,E,G,4,P,B
210055481344,E,C,4,F,A
210056822711,B,B,3,A,A
210055063989,G,E,2,J,A
210055335101,E,G,3,M,B
210057759025,D,B,8,D,A
210057155048,F,F,4,D,A
210056896776,F,E,5,D,A
210056680993,B,F,5,D,A
210055701839,F,G,3,M,A
210055660870,B,C,3,B,A
210056577381,H,F,3,K,B
210056524704,C,E,7,C,A
210055595016,G,F,3,H,A
210057784711,E,G,4,I,B
210057117464,E,F,3,E,A
210057775221,E,G,3,I,A
210056646189,C,D,5,E,A
210056710128,H,B,7,G,A
210057312969,E,E,2,C,A
210057254929,H,E,3,O,A
210055616806,B,B,3,B,A
210056680083,B,B,3,B,A
210055628470,C,E,5,B,A
210057737071,G,G,4,O,B
210054545137,F,F,4,B,A
210056267398,C,E,5,B,A
210055629277,E,E,5,E,A
210057979988,C,E,3,C,A
210057152613,F,F,2,I,A
210055600396,E,E,3,E,A
210055641409,D,E,4,C,A
210056589665,C,C,2,C,A
210055567480,H,E,4,B,A
210055567554,E,B,5,B,A
210055472873,C,C,4,D,A
210057046955,E,F,6,F,A
210055971694,H,E,4,C,A
210055708638,B,C,5,B,A
210054540480,C,E,3,B,A
210056593989,C,C,4,C,A
210055611516,H,G,5,H,A
210055561140,C,G,4,F,A
210057444137,H,H,5,E,A
210055673681,B,D,3,C,A
210057363410,H,E,4,C,A
210055229918,E,D,3,B,A
210055799296,D,E,6,C,A
210055752226,C,C,4,C,A
210057096664,E,H,7,C,A
210055593267,E,E,2,E,A
210055261155,E,G,5,G,A
210057745491,F,G,4,G,A
210054531401,E,E,3,C,A
210056443456,B,D,2,B,A
210057834118,B,E,5,F,A
210055392801,E,E,4,C,A
210058013109,C,C,3,B,A
210055553066,F,F,2,F,A
210056256444,E,G,3,C,A
210057386997,G,G,5,K,D
210057368792,C,E,5,D,A
210056619937,H,F,3,F,A
210057590050,C,C,3,G,A
210057043244,E,D,3,C,A
210056266754,H,A,4,D,A
210055745005,G,G,4,J,A
210055755952,G,E,4,I,A
210055929908,G,G,4,N,A
210056583516,H,E,4,F,A
210055676636,B,B,3,B,A
210055634272,C,E,6,H,A
210054786792,B,B,5,E,A
210055547315,B,E,4,B,A
210055643981,D,E,5,B,A
210056230284,B,D,4,D,A
210058004232,G,G,3,L,A
210055660451,B,B,2,B,A
210054540238,D,E,4,E,A
210055599892,E,F,2,E,A
210055396767,H,E,4,D,B
210055463890,C,C,5,E,A
210056437939,C,D,5,H,A
210056428184,E,D,3,C,A
210055791509,E,E,3,D,A
210055095503,E,C,3,C,A
210057390126,B,B,4,C,A
210055683839,E,C,5,D,A
210056262911,D,E,4,B,A
210055529026,H,F,3,B,A
210055715080,D,C,3,D,A
210056710971,E,G,3,G,A
210054548065,D,E,3,G,A
210056595052,E,G,3,G,A
210055706770,H,D,3,B,A
210055683564,B,B,5,D,A
210057047147,C,C,3,B,A
210057800953,E,E,3,E,A
210056595295,G,E,3,O,A
210057362383,D,D,2,B,A
210054568664,C,C,6,C,A
210055621746,E,G,3,H,A
210057789216,F,F,5,O,A
210055625047,D,G,4,G,A
210055199160,E,E,4,D,A
210055747209,F,F,4,M,A
210055609349,B,C,4,I,A
210054545113,E,C,4,H,A
210055503421,C,E,4,G,A
210055673318,E,D,3,H,A
210055630811,H,H,5,B,A
210055420459,G,G,3,P,B
210055796033,D,F,5,H,A
210055593959,D,G,2,D,A
210054570739,H,D,2,B,A
210055674352,B,E,4,B,A
210055613482,C,C,7,H,A
210055534970,D,F,3,N,D
210055446195,F,D,3,K,A
210057816255,E,E,3,H,A
210056872862,C,D,2,B,A
210055663946,F,G,4,P,B
210056710766,E,C,4,B,A
210057364596,B,E,3,F,A
210056052785,F,F,4,L,A
210056692095,E,E,6,C,A
210055484994,F,E,4,D,A
210055451366,B,B,4,B,A
210055001744,C,E,4,A,A
210055569018,E,E,5,C,A
210055501539,C,D,4,B,A
210055743420,D,E,3,G,A
210056954114,D,C,3,D,A
210057487917,H,D,4,C,A
210055573917,C,B,3,B,A
210055604533,C,D,4,H,A
210055579474,E,G,3,J,A
210055422781,G,F,3,M,B
210057286106,B,D,5,D,A
210054538526,E,G,2,I,A
210056899494,H,E,6,G,A
210057115713,B,B,4,C,A
210058012347,B,C,4,C,A
210055563564,F,G,3,J,B
210055626127,E,E,3,D,A
210057325755,F,F,3,D,A
210056266812,E,F,1,H,A
210054570108,G,F,5,H,D
210057601611,E,E,3,G,A
210055657334,A,B,3,B,A
210056854868,C,E,4,J,B
210055717815,B,D,4,C,A
210056642667,E,F,3,E,A
210055717468,C,G,3,E,A
210055551136,D,F,3,F,A
210056935444,F,F,4,I,C
210055360338,D,B,8,D,A
210055494226,E,E,3,D,A
210055523848,G,G,4,D,A
210057295557,G,E,3,Q,D
210056937543,C,E,4,B,A
210055566493,C,E,5,F,A
210056486762,E,E,5,G,A
210055755963,E,E,4,C,A
210056953188,D,G,3,G,A
210054563137,G,E,4,M,A
210057385200,G,G,3,N,B
210055609196,E,G,5,F,A
210054574001,H,H,3,E,A
210057098428,E,E,3,B,A
210056428412,E,F,4,C,A
210056668957,H,E,6,D,A
210055489755,B,C,1,B,A
210054942723,D,B,3,D,A
210055721530,F,C,5,F,A
210057808078,E,E,2,C,A
210056896968,B,B,3,C,A
210055763573,F,E,2,C,A
210057817127,D,G,3,H,A
210055350481,F,H,2,G,A
210055226230,E,C,3,E,A
210056438899,C,G,2,B,A
210056478032,D,D,7,B,A
210055684884,B,B,4,C,A
210055517442,F,E,3,G,A
210055787360,E,E,4,H,A
210056584029,C,D,4,C,A
210057150941,F,F,3,I,A
210057936063,E,G,5,H,B
210056723778,B,B,5,D,A
210054936166,B,B,4,H,A
210055881927,E,G,4,E,A
210055634615,C,E,6,H,A
210056949689,B,D,2,B,A
210055700872,F,G,5,I,C
210056955146,C,E,5,B,A
210055674523,G,E,4,E,A
210055665679,G,E,4,E,A
210056542023,B,C,3,B,A
210057736407,D,G,3,H,A
210057979571,A,E,5,H,A
210057797067,H,H,5,C,A
210056883969,E,F,5,L,D
210057043476,B,E,4,C,A
210057496426,B,B,4,C,A
210057973578,C,E,4,D,A
210055545617,B,B,3,B,A
210055592249,E,E,3,E,D
210057369045,B,E,3,B,A
210054609681,D,E,3,B,A
210055488281,E,F,4,E,A
210056923482,G,G,3,P,A
210055662863,D,E,4,G,A
210057322489,F,E,3,D,A
210057935054,B,G,6,E,A
210055710940,G,E,5,M,A
210054573164,E,E,4,C,A
210055750316,E,B,6,C,A
210057150944,H,C,2,C,A
210054809961,C,C,1,B,A
210054545100,E,F,4,L,A
210055647386,E,G,3,H,A
210055327883,C,H,4,J,A
210055655097,E,E,3,B,A
210055626665,E,G,4,G,D
210055515660,E,B,5,B,A
210057356814,G,G,1,C,A
210056916041,B,B,1,B,A
210056511371,B,B,3,C,A
210056545789,E,E,2,D,A
210055518184,B,B,3,D,A
210057778603,E,E,5,F,A
210056855776,F,B,4,C,A
210056246680,D,D,4,C,A
210055662548,D,D,4,D,A
210056588166,E,E,4,L,A
210055695035,D,E,3,E,A
210055751663,E,E,4,C,A
210055724439,C,B,2,C,A
210056444923,E,E,4,G,A
210055733593,C,B,4,C,A
210057846795,E,E,4,C,A
210057487975,G,F,4,F,A
210057390316,B,E,3,C,A
210057392426,E,E,5,C,A
210055721114,F,E,4,E,A
210056437721,F,E,4,G,A
210055618870,B,B,5,C,A
210055718452,H,F,2,B,A
210057156837,E,E,6,B,A
210057567555,H,D,2,A,A
210055448837,G,G,4,J,A
210056894228,E,E,3,C,A
210054538013,C,B,8,B,A
210055524236,G,F,4,L,A
210058002174,E,E,3,F,A
210057398902,B,B,3,B,A
210056539940,G,E,3,K,A
210057379451,E,G,3,H,A
210055770584,B,B,4,B,A
210055526798,E,G,4,N,A
210055532221,E,E,4,H,A
210055697569,C,E,2,B,A
210056545366,A,E,5,C,A
210056917657,G,G,2,C,A
210057800472,F,G,5,H,A
210057349430,G,B,3,D,A
210057837163,H,C,3,B,A
210056649601,F,E,4,N,B
210055681209,G,G,4,M,A
210056680543,D,E,4,D,A
210055526051,B,E,4,M,A
210055699119,B,C,6,B,A
210057387528,B,E,3,C,A
210055399992,F,F,4,G,A
210057354560,A,B,2,B,A
210055750622,C,E,4,G,A
210057281995,E,F,3,H,A
210057394463,B,D,5,F,A
210055815252,E,C,2,B,A
210055567016,E,E,4,H,A
210055526797,E,G,4,P,A
210057494491,E,E,4,E,A
210055481430,F,D,5,B,B
210057931464,H,E,3,C,A
210055712000,B,F,2,B,A
210055692650,F,G,5,B,A
210056661110,F,F,4,G,A
210055708863,F,E,4,H,A
210055203244,B,A,3,B,A
210056872930,E,E,2,A,A
210055684630,D,D,4,C,A
210055600317,D,E,4,B,A
210054489188,B,C,3,O,A
210055520598,G,E,3,J,A
210055050987,B,D,3,E,A
210055641130,E,E,3,D,A
210055598363,D,E,3,C,A
210057798336,H,B,2,B,A
210057562521,B,B,4,C,A
210055304344,D,B,2,B,A
210054518251,F,E,4,K,A
210057049258,D,E,3,D,A
210055739228,D,E,4,C,A
210054746607,F,G,3,P,A
210055572028,F,E,4,C,A
210057785717,E,E,3,E,A
210057540849,E,E,4,G,A
210055610628,F,F,2,G,D
210056438471,H,E,3,H,A
210056912019,D,C,5,B,A
210055788614,G,F,5,M,A
210055373301,H,C,3,B,A
210057356843,E,C,6,D,A
210056918437,E,G,2,G,A
210054561508,D,E,2,C,A
210056212841,A,B,3,E,A
210055352762,B,A,6,C,A
210056146594,H,E,3,D,A
210054539913,G,G,5,H,A
210057751032,H,E,3,B,A
210057803733,F,E,3,H,A
210055754971,E,E,4,B,A
210057155060,G,G,3,L,A
210057373077,E,F,5,C,A
210057491666,C,C,4,B,B
210057566302,D,E,4,I,A
210054745271,C,C,4,E,A
210056663511,E,D,4,E,A
210056219430,B,E,4,D,A
210054658950,C,B,2,C,A
210055561521,E,G,3,J,A
210055844956,B,B,2,C,A
210055173036,B,B,3,B,A
210054561258,A,E,2,D,A
210055463325,F,E,4,H,A
210057769294,F,F,4,P,D
210055648960,B,B,4,F,A
210055655552,G,G,3,M,B
210056843177,B,B,1,C,A
210055729858,E,E,5,D,A
210055315754,D,D,3,C,A
210057294482,G,G,4,M,A
210056885744,A,B,3,C,A
210055260011,E,F,2,E,A
210055542321,B,C,2,B,A
210056913304,G,G,4,P,B
210054868955,H,E,4,B,A
210056683267,F,E,4,F,A
210057567134,C,C,7,A,A
210055675884,D,C,3,J,A
210057938778,E,F,2,C,A
210057369831,E,G,3,N,A
210055732302,C,D,3,D,A
210055720305,G,G,6,N,D
210055593010,E,E,5,F,A
210055584707,H,H,6,C,A
210055359954,E,F,4,G,A
210057833578,E,E,2,D,A
210056881073,B,G,4,I,A
210055558412,G,G,4,N,A
210056615849,G,F,3,J,D
210055829327,E,E,3,E,A
210055485224,D,E,4,B,A
210055522381,E,G,3,B,A
210055633557,E,E,3,C,A
210057402669,D,C,3,A,A
210057332785,G,G,3,N,D
210057390783,B,D,5,D,A
210056913491,C,C,3,C,A
210055745683,F,F,1,C,A
210057577646,E,E,3,L,A
210056064253,E,G,5,O,B
210056875368,F,E,4,I,A
210056950695,B,B,4,B,A
210057311555,D,H,5,D,A
210055276133,G,G,4,Q,C
210056240599,H,B,7,B,A
210056578718,D,C,4,B,A
210056251488,B,C,2,B,A
210056747578,E,E,3,F,A
210056548792,D,E,4,F,A
210057936435,F,E,6,I,A
210055745473,E,E,3,B,A
210055764920,E,F,5,F,A
210055634709,E,E,3,C,A
210056707825,D,B,3,B,A
210056761727,F,C,4,D,A
210057364087,F,F,2,O,A
210057379420,D,D,4,F,A
210054491790,H,H,3,B,A
210057121956,E,E,4,E,A
210056573142,C,C,3,C,A
210057979321,B,H,10,D,A
210056259614,F,E,5,C,A
210055685541,B,C,4,B,A
210055295015,C,B,3,C,A
210055816498,C,C,4,B,A
210055287623,B,E,4,E,A
210054551779,C,E,4,D,A
210057123825,D,E,1,J,B
210057396859,E,E,5,C,A
210055754857,C,C,5,F,A
210056438060,G,G,4,H,A
210056708133,D,D,3,E,A
210057313874,D,E,4,F,A
210056243954,B,B,4,B,A
210056465697,D,E,3,E,A
210055943279,E,E,3,B,A
210055752175,D,E,4,C,A
210055625991,B,C,3,C,A
210055590715,D,B,4,D,A
210055940812,E,F,4,N,A
210055591102,C,B,3,C,A
210054544513,H,B,4,C,A
210057048066,E,D,6,G,A
210055245740,F,G,4,N,A
210055801661,B,D,6,D,A
210056807031,G,G,2,B,A
210057576227,D,D,3,B,A
210057018552,F,G,4,M,A
210054549974,B,B,3,D,A
210055545235,F,F,6,K,A
210056644367,C,E,3,C,A
210055536425,G,F,4,Q,B
210057747863,C,G,2,B,A
210056928837,E,C,3,G,A
210056629801,F,F,4,I,C
210057822713,F,G,4,J,A
210055741547,F,F,4,L,A
210056614206,H,E,5,C,A
210057792621,F,G,3,J,B
210055373917,F,G,2,H,A
210055582137,E,E,5,G,A
210055045103,F,G,4,O,B
210055700528,F,E,2,C,A
210055478278,F,G,3,M,A
210056902604,G,G,3,E,A
210054522677,F,G,6,F,A
210057337606,E,E,6,D,A
210056603145,B,E,3,E,A
210055698941,C,E,4,E,A
210056889356,D,D,4,C,A
210055457543,G,B,3,B,A
210056216937,F,E,2,H,A
210057396573,E,F,4,D,A
210056488661,H,G,3,I,A
210055616027,B,B,3,C,A
210056664578,E,G,4,E,A
210057368882,D,G,4,E,A
210056929110,E,F,5,C,A
210055665892,D,D,3,B,A
210056477325,D,E,3,C,A
210055273379,E,G,4,E,A
210055594706,F,G,3,E,A
210056465553,E,F,7,F,B
210056465420,E,G,2,E,A
210054532009,B,B,4,B,A
210055781742,E,E,4,D,A
210057814924,C,C,4,C,A
210057797074,G,E,4,H,A
210057595567,E,F,3,C,A
210055431079,E,F,3,E,A
210055675439,C,E,3,E,A
210054571597,D,E,4,D,A
210055610947,C,E,4,E,A
210055694763,B,D,4,B,A
210056659552,B,D,5,D,A
210055656284,D,C,5,D,A
210055743609,F,G,4,Q,D
210056244118,E,G,2,F,A
210056911213,D,D,4,D,A
210057380912,B,E,3,B,A
210056951363,C,C,6,D,A
210056936682,D,C,7,D,A
210054563224,E,E,4,G,A
210057822349,C,E,6,E,A
210057388192,E,C,5,E,A
210056458807,E,E,5,E,A
210055092622,D,G,2,G,A
210055792705,E,E,4,B,A
210056223891,F,G,4,E,A
210056844369,F,C,3,I,B
210057561351,C,G,3,C,A
210055338074,B,E,3,D,A
210056623563,D,E,3,E,A
210055530040,D,G,3,M,A
210056242199,E,G,3,I,A
210055317329,H,B,1,B,A
210056447759,B,E,3,B,A
210055617973,E,E,3,D,A
210054523441,D,G,4,F,A
210056688040,E,G,3,E,A
210057834774,E,E,5,B,A
210054567220,B,C,4,D,A
210057486898,G,E,4,G,A
210058006487,E,E,3,C,A
210056464284,B,D,5,D,A
210056933261,D,F,3,C,A
210055532932,F,E,3,J,B
210057984887,H,F,3,B,A
210055745598,C,C,3,C,A
210054552340,F,F,3,F,A
210055724980,B,C,3,G,A
210055407017,G,G,4,G,A
210057379661,C,C,3,B,A
210056097826,E,E,5,D,A
210057714141,C,C,3,D,A
210055468268,B,E,5,E,A
210055406232,D,C,3,D,A
210056691445,C,F,5,G,B
210055788898,B,E,4,B,A
210056910543,G,G,2,J,A
210057358285,H,H,1,C,A
210054544533,E,F,3,E,A
210056478410,H,B,1,B,A
210056539064,C,E,3,E,A
210056430665,E,E,5,E,A
210057785371,E,E,3,J,A
210056390678,E,E,1,B,A
210055378721,E,G,3,E,A
210055687244,D,E,3,C,A
210056642102,C,C,4,B,A
210056099240,E,E,2,C,A
210056573085,F,D,4,G,A
210055256376,E,G,3,E,A
210055202750,C,C,3,B,A
210055789932,E,E,4,H,A
210055605196,G,E,5,E,A
210057823434,C,G,4,M,A
210057778851,B,E,6,C,A
210056259906,C,E,3,D,A
210055305798,F,F,2,D,A
210055779276,E,H,2,B,A
210056485065,E,E,4,B,A
210054538920,E,E,3,D,A
210057046987,E,E,3,H,A
210055527623,E,E,3,G,A
210055700778,G,G,3,D,A
210057738110,G,G,4,L,D
210055730404,C,C,3,C,A
210057361069,C,E,4,E,A
210055468996,D,D,3,D,A
210055741617,G,G,4,P,B
210055661582,E,G,4,I,A
210055724753,B,B,2,B,A
210055626054,G,G,2,K,A
210056480492,C,D,4,H,A
210055465463,E,F,3,M,A
210056575937,E,C,4,D,A
210058003870,B,E,4,E,A
210055540286,B,B,4,B,A
210054573248,C,F,4,J,A
210054543082,E,E,4,E,A
210056586686,D,D,2,B,A
210058022840,E,G,3,K,B
210055307596,G,F,4,I,D
210056579259,C,C,4,C,A
210055634129,G,F,2,E,A
210055600164,E,E,3,B,A
210055687282,B,A,2,C,A
210054534986,C,D,3,B,A
210055677988,E,F,3,E,A
210054551593,E,E,4,N,A
210056486578,C,C,3,B,A
210057811143,F,F,4,G,A
210055681429,E,B,3,B,A
210056449731,E,E,5,E,A
210055700281,B,E,5,D,A
210055702006,E,B,4,B,A
210057106655,G,G,4,L,A
210055634442,B,F,3,G,A
210056902096,C,D,5,G,A
210055703783,B,C,4,C,A
210055774456,B,E,6,E,A
210056631083,D,E,5,C,A
210055589930,F,E,4,J,A
210058003350,C,E,5,C,A
210054523300,E,D,3,I,B
210056249155,G,F,5,C,A
210056711845,C,C,4,B,D
210055798344,D,E,6,D,A
210055263446,E,C,4,D,A
210057791755,F,E,3,I,A
210055649668,F,F,4,Q,D
210057881266,C,B,3,C,B
210055684876,B,E,4,B,A
210055754150,C,G,3,C,A
210056652771,E,E,5,H,A
210054558983,C,D,3,C,A
210055413385,B,G,4,I,A
210056272029,B,C,2,B,A
210056250880,E,C,4,D,A
210055248022,G,G,4,H,D
210057338778,B,E,3,G,A
210055527187,E,F,1,C,A
210056910706,E,E,3,D,A
210055667323,C,B,3,D,A
210055740102,G,G,5,Q,B
210055764691,C,F,4,E,A
210057729287,C,E,5,C,A
210054538953,G,E,6,G,A
210057601123,C,C,4,C,A
210056950124,D,C,4,B,A
210055471204,F,C,3,Q,B
210055175036,E,G,3,I,A
